source,source_label,target,target_label,relation,relation_label
vat_tu/16_bien_ban_to_chuc_kich_thuoc,"Biển ban tổ chức, kích thước",data/spec/16.0,"Biển ban tổ chức, kích thước: 25 x 16cm",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/price/10_000,10.000,co_gia,có giá
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/unit/cai,cái,co_don_vi_tinh,có đơn vị tính
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/17_bien_dai_bieu_kich_thuoc,"Biển đại biểu, kích thước",data/spec/17.0,"Biển đại biểu, kích thước: 25 x 16cm",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/price/10_000,10.000,co_gia,có giá
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/unit/cai,cái,co_don_vi_tinh,có đơn vị tính
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/18_bien_phuc_vu_kich_thuoc,"Biển phục vụ, kích thước",data/spec/18.0,"Biển phục vụ, kích thước: 25 x 16cm",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/19_bang_ron_ngang,Băng rôn ngang,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/19_bang_ron_ngang,Băng rôn ngang,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/19_bang_ron_ngang,Băng rôn ngang,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/19_bang_ron_ngang,Băng rôn ngang,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/19_bang_ron_ngang,Băng rôn ngang,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/price/100_000,100.000,co_gia,có giá
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/unit/m2,m2,co_don_vi_tinh,có đơn vị tính
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/19_bang_ron_ngang,Băng rôn ngang,data/spec/19.0,"QC: Nội dung in phun bạt, gia công dán viền, cán tre, dây thép 2 ly, nhân công treo mắc thu hồi KT: 10m x 0,8m x 45 c...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/20_bang_ron_doc,Băng rôn dọc,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/20_bang_ron_doc,Băng rôn dọc,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/20_bang_ron_doc,Băng rôn dọc,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/20_bang_ron_doc,Băng rôn dọc,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/20_bang_ron_doc,Băng rôn dọc,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/price/100_000,100.000,co_gia,có giá
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/unit/m2,m2,co_don_vi_tinh,có đơn vị tính
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/20_bang_ron_doc,Băng rôn dọc,data/spec/20.0,"QC: Nội dung in phun bạt, gia công dán viền, cán tre, dây thép 2 ly, nhân công treo mắc thu hồi KT: 2,5m x 0,8m x 300...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/21_khung_thep_hop,Khung thép hộp,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/21_khung_thep_hop,Khung thép hộp,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/21_khung_thep_hop,Khung thép hộp,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/21_khung_thep_hop,Khung thép hộp,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/21_khung_thep_hop,Khung thép hộp,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/21_khung_thep_hop,Khung thép hộp,data/price/250_000,250.000,co_gia,có giá
vat_tu/21_khung_thep_hop,Khung thép hộp,data/unit/m2,m2,co_don_vi_tinh,có đơn vị tính
vat_tu/21_khung_thep_hop,Khung thép hộp,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/21_khung_thep_hop,Khung thép hộp,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/21_khung_thep_hop,Khung thép hộp,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/21_khung_thep_hop,Khung thép hộp,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/21_khung_thep_hop,Khung thép hộp,data/spec/21.0,"Khung thép hộp ((25x25)x 1,2mm), nội dung hình ảnh in bạt 2 lớp chống xuyên sáng, vật liệu và nhân công lắp đặt",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/price/60_000,60.000,co_gia,có giá
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/unit/bo,bộ,co_don_vi_tinh,có đơn vị tính
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/22_gia_cong_gia_treo_om_cot_den_tren_duoi_pano_140_pano_x_2_bo,Gia công giá treo ôm cột đèn ( trên + duới pano): 140 pano x 2 bộ,data/spec/22.0,"Thép V(40x40mm) x dài 0.4m khoan lỗ Q12
Bu lông + ê cu mỗi pano 2 bộ",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/price/5_000_000,5.000.000,co_gia,có giá
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/unit/tron_goi,trọn gói,co_don_vi_tinh,có đơn vị tính
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/23_xe_van_chuyen_nhan_cong_lap_dat_tron_goi_trong_pham_vi_200km,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,data/spec/23.0,Xe vận chuyển + nhân công lắp đặt trọn gói trong phạm vi 200km,co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/price/3_118_000,3.118.000,co_gia,có giá
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/unit/tron_goi,trọn gói,co_don_vi_tinh,có đơn vị tính
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/24_chi_phi_thiet_ke_maket_in_an_trinh_duyet_theo_maket,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",data/spec/24.0,"Chi phí thiết kế maket, in ấn trình duyệt  theo maket",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/price/4_500_000,4.500.000,co_gia,có giá
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/unit/tron_goi,trọn gói,co_don_vi_tinh,có đơn vị tính
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/25_chi_phi_thao_do_van_chuyen_ve_nhap_kho_tron_goi_trong_pham_vi_200km,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",data/spec/25.0,"Chi phí tháo dỡ, vận chuyển về nhập kho trọn gói trong phạm vi 200km",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/price/200_000,200.000,co_gia,có giá
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/unit/chiec,chiếc,co_don_vi_tinh,có đơn vị tính
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/appraisal_date/28_11_2025,28/11/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/certificate/405_2025_156_cttdg_vnvic,405/2025/156/CTTĐG_VNVIC,co_chung_thu,có chứng thư
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/appraiser/pham_thuy_linh,Phạm Thùy Linh,co_nguoi_tham_dinh,có người thẩm định
vat_tu/26_bien_chuc_danh_de_ban,Biển chức danh để bàn,data/spec/26.0,"Đế gỗ, hoa văn inox, mặt meca trong dầy 10mm, in màu 2 mặt tên đại biểu. KT: mặt meca 24cm x 12m",co_thong_so_ky_thuat,có thông số kỹ thuật
